영화명,최종관객수,Target,0누적관객수,0누적매출액,0스크린수,0상영횟수,1누적관객수,1누적매출액,1스크린수,1상영횟수,2누적관객수,2누적매출액,2스크린수,2상영횟수,3누적관객수,3누적매출액,3스크린수,3상영횟수,4누적관객수,4누적매출액,4스크린수,4상영횟수,5누적관객수,5누적매출액,5스크린수,5상영횟수,6누적관객수,6누적매출액,6스크린수,6상영횟수,7누적관객수,7누적매출액,7스크린수,7상영횟수,감독평균관객수,배우평균관객수,배급사개봉영화관객수합,기사수,대표국적_미국,대표국적_일본,대표국적_한국,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,장르_B,장르_C,장르_D,장르_E
아메리칸 울트라,161382,1class,-0.503405177,-0.483628077,-0.558682075,-0.532641052,-0.543096108,-0.522678354,-0.578145328,-0.549560512,-0.592499822,-0.567996681,-0.64946703,-0.666615729,-0.631166609,-0.608183159,-0.645026844,-0.668927518,-0.640510549,-0.621385882,-0.639372985,-0.593817359,-0.641946383,-0.623777272,-0.591056812,-0.60762748,-0.641501374,-0.623728326,-0.529322365,-0.527406756,-0.641875942,-0.625405568,-1.183695787,-0.951656997,-0.683604849,0.234482905,0.820958812,-0.504368065,1,0,0,0,0,1,0,0,0,0
아메리칸 허슬,155669,1class,-0.618430216,-0.609999944,-0.903480834,-0.911878661,-0.648082052,-0.640714316,-0.908371949,-0.92174575,-0.680407128,-0.666426817,-0.993657136,-1.002187706,-0.702600317,-0.688910513,-1.004995059,-0.981607166,-0.701947245,-0.690210289,-0.953585971,-0.922352119,-0.697055093,-0.686100893,-0.937783771,-0.9290819,-0.687794051,-0.679254111,-0.867603417,-0.837604024,-0.681150869,-0.673591388,-1.046873958,-0.877472837,-0.71525897,0.786200077,-1.420503168,-0.504368065,1,0,0,0,0,1,0,0,0,0
아부의 왕,497880,1class,-0.312894222,-0.3481265,-0.236869899,-0.050664527,-0.342702711,-0.375767263,-0.325837349,-0.054427187,-0.335234512,-0.365041976,-0.343910508,-0.069905486,-0.355251832,-0.391330645,-0.352342407,-0.117874223,-0.400209207,-0.43291577,-0.373500457,-0.152446182,-0.405764866,-0.437181552,-0.357472334,-0.122487682,-0.407998604,-0.437635507,-0.252877634,-0.036150138,-0.414042142,-0.441844265,-0.381254245,-0.328789992,-0.466403618,-0.647179691,-0.234746511,-0.448768069,0,0,1,1,0,0,1,0,0,0
아빠를 빌려드립니다,172652,1class,-0.59851555,-0.59652449,-0.566344269,-0.615383803,-0.643126282,-0.646821919,-0.622670266,-0.645780753,-0.653762478,-0.654249146,-0.677564182,-0.74787253,-0.666566657,-0.667074162,-0.708946433,-0.759878062,-0.674782772,-0.675582894,-0.708430784,-0.704783559,-0.669707282,-0.671646397,-0.620254872,-0.688484113,-0.665005478,-0.668147696,-0.580246394,-0.730432865,-0.661078217,-0.664479351,-1.00249931,-0.895668951,-0.683760409,-0.18497927,-1.242022104,-0.348688076,0,0,1,0,0,0,1,0,0,0
아수라,2594129,3class,3.166313174,2.50975845,3.031056122,2.550905472,2.450522005,2.040353375,2.597966886,2.469349557,1.861248673,1.587978692,2.539559664,2.399432849,1.699319101,1.561199639,2.507218181,2.53752499,1.84669512,1.792421695,2.56145601,2.54565333,1.933942062,1.928918065,2.540435092,2.349227282,1.767012792,1.773912698,2.100540006,2.030722217,1.629056139,1.646746571,1.623000666,1.528613414,0.770893615,0.782906936,0.820958812,3.026231687,0,0,1,0,0,1,0,0,0,0
아이 엠 어 히어로,212607,1class,-0.536410657,-0.520957256,-1.148671063,-0.863612056,-0.603067142,-0.591159157,-1.123575814,-0.882322179,-0.662008572,-0.63906047,-1.07794859,-0.852079724,-0.655498068,-0.625319754,-0.90743358,-0.777711502,-0.623109335,-0.589004547,-0.884528172,-0.763383687,-0.6221541,-0.589716085,-1.003479406,-0.760137553,-0.621067789,-0.589807501,-0.882153139,-0.669192203,-0.618127876,-0.590340693,-0.898958466,-0.788591815,-0.735783156,-0.722700636,-1.400300076,-0.504368065,0,1,0,0,0,1,0,0,0,0
아이스 에이지 4: 대륙 이동설,1648110,2class,-0.397666852,-0.379718869,-0.202390023,-0.518850593,-0.31377629,-0.316202658,-0.218235416,-0.502786783,-0.344699569,-0.358946737,-0.217473326,-0.495418196,-0.252210405,-0.262498605,-0.106756615,-0.325931023,-0.142609705,-0.149104572,-0.035117241,-0.285854984,-0.071628003,-0.081409753,-0.116588342,-0.37754763,0.004780781,-0.008662655,0.081765987,-0.219206466,0.060888328,0.044458173,0.110564764,-0.123733776,-0.25333924,-0.609936389,0.118780396,-0.548848062,1,0,0,0,1,0,0,1,0,0
아이스 에이지: 지구 대충돌,553760,2class,-0.616586992,-0.601223016,0.031306914,-0.567117198,-0.64745148,-0.64486785,0.045203798,-0.605688986,-0.676750238,-0.668802275,0.003791742,-0.59962539,-0.579014152,-0.572355549,0.15901431,-0.437092798,-0.482725702,-0.477524333,0.192773496,-0.444200011,-0.469884241,-0.468386145,0.051300502,-0.575416301,-0.451462886,-0.45355189,0.212713491,-0.47016005,-0.441127387,-0.446461726,-0.373858471,-0.729804367,-0.125251072,-0.609936389,0.118780396,-0.376488074,1,0,0,0,1,0,0,1,0,0
아이언맨 3,9001331,4class,2.561366967,2.775023027,2.900798813,2.907388824,3.230771574,3.508077984,2.8614061,2.985865157,4.166163949,4.407985901,2.985601943,3.206418324,4.044695633,4.21546327,2.85372964,2.941749629,3.49680994,3.617077389,2.55800312,2.703374951,3.46874015,3.58142204,2.934608899,3.016458848,3.726908392,3.8403471,3.038997117,3.210936287,3.600467322,3.725091332,3.161321778,3.332128325,2.125187164,2.823039835,0.150078425,-0.548848062,1,0,0,0,0,0,0,0,0,0
아티스트,120634,1class,-0.703869544,-0.690511944,-1.462821044,-1.239402051,-0.762957333,-0.754375467,-1.476064903,-1.245820868,-0.803255273,-0.786511306,-1.502918006,-1.239755298,-0.813605821,-0.796753994,-1.482709887,-1.203336269,-0.801945605,-0.786919285,-1.440443456,-1.186052695,-0.794887844,-0.780999212,-1.441450301,-1.191372929,-0.787696131,-0.774611782,-1.445954892,-1.147135633,-0.773931935,-0.762799825,-1.231768322,-0.940459388,-0.71021587,-0.738290191,-1.404446436,-0.57664806,1,0,0,0,0,0,1,0,0,0
악의 연대기,2192525,3class,0.240080904,0.262612804,0.847330645,1.229779546,0.505551035,0.544812461,0.83552144,1.266596542,0.785660877,0.826518927,0.90290059,1.365424558,0.745818623,0.77419925,0.798210206,1.223794911,0.576932216,0.594036207,0.741783,1.213435526,0.540853417,0.559195655,0.887094961,1.338190683,0.521447053,0.542151036,0.962024208,1.448270265,0.487961295,0.511189346,0.698528843,0.849058513,0.070740478,-0.27810832,0.820958812,0.301831878,0,0,1,1,0,0,0,0,1,0
안나 카레니나,145295,1class,-0.656212392,-0.657354716,-0.899649737,-0.811897837,-0.691200804,-0.697913276,-0.926924006,-0.801470449,-0.726346468,-0.724368116,-0.955023552,-0.857041971,-0.746551327,-0.74284433,-0.957896414,-0.862123118,-0.739911494,-0.737900553,-0.946680191,-0.824477437,-0.732007735,-0.731835188,-0.926834499,-0.821273056,-0.72132161,-0.72264897,-0.813041957,-0.712460062,-0.710889111,-0.713291192,-1.124529591,-0.902667457,-0.671676461,0.256940954,-0.555015454,-0.465448068,1,0,0,1,0,0,1,0,0,0
"안녕, 헤이즐",749146,2class,-0.48683969,-0.470465283,-0.842183277,-0.907741523,-0.48723268,-0.481750398,-0.845294954,-0.915731985,-0.50689964,-0.496352577,-0.821562083,-0.920930906,-0.528592447,-0.517270766,-0.735859945,-0.862717566,-0.50232391,-0.490014011,-0.653184544,-0.825724248,-0.479746403,-0.469158506,-0.642153417,-0.677308806,-0.459233744,-0.44945225,-0.511135212,-0.581990825,-0.438085475,-0.429382639,-0.344275373,-0.356084164,-0.54110644,-0.68589736,0.118780396,-0.509928065,1,0,0,0,0,0,1,0,0,0
암살,12706388,5class,3.100333589,3.122446577,3.03488722,2.904630733,3.306782251,3.279559307,3.117424491,2.93374586,3.236592954,3.171507204,2.989114087,2.8528582,3.659911691,3.596490664,3.267524879,3.058261437,4.187540015,4.14174819,3.49718919,3.255712328,4.217727428,4.172885673,3.317833432,3.217614375,4.223402477,4.187566799,3.453664213,3.383342065,4.351367836,4.269340248,3.852826702,3.789830596,6.059853131,5.33503034,2.323277266,4.527431582,0,0,1,1,0,0,0,0,0,0
애나벨,926027,2class,-0.082381379,-0.080565412,-0.489722323,-0.212702414,0.127060764,0.13906243,-0.299864469,-0.14864284,0.046451349,0.046754716,-0.192888318,-0.109603465,-0.088592654,-0.091961061,-0.268237684,-0.157702239,-0.174002385,-0.178740988,-0.428746697,-0.163667483,-0.195607942,-0.199050223,-0.372071364,-0.144180925,-0.195566651,-0.199125984,-0.44929889,-0.329040263,-0.150287121,-0.153908416,-0.107610586,-0.004059329,-0.587726557,-0.592471803,1.013626168,-0.509928065,1,0,0,1,0,0,0,0,1,0
애프터 어스,537920,2class,-0.208622633,-0.255859092,-0.056808324,0.321677853,-0.160187387,-0.210603665,-0.088371015,0.300384953,-0.068779665,-0.123728156,-0.12264544,0.297921098,-0.122005888,-0.178395212,-0.231231606,0.187077601,-0.215500345,-0.265306613,-0.235384859,0.110630989,-0.247815703,-0.293190094,-0.207832278,0.100361088,-0.280442582,-0.320450776,-0.620258131,-0.6512194,-0.278526677,-0.316746709,-0.436722555,-0.538045312,-0.300396344,-0.295824854,0.150078425,-0.387608073,1,0,0,0,0,0,0,1,0,0
액트 오브 밸러: 최정예 특수부대,139541,1class,-0.601315682,-0.593880498,-0.980102781,-0.815345451,-0.606695156,-0.604419421,-1.004842647,-0.868958257,-0.694976247,-0.686822346,-1.053363583,-0.865725904,-0.710700835,-0.702699392,-1.042001137,-0.866284254,-0.695426457,-0.688890573,-1.001926431,-0.86250518,-0.696816567,-0.690378157,-1.007129163,-0.852826864,-0.695184256,-0.688755238,-0.911252585,-0.755062262,-0.68557657,-0.680363715,-0.603127483,-0.500953232,-0.697702681,-0.687314913,-0.444297391,-0.387608073,1,0,0,1,0,0,0,0,0,0
앤트맨,2841795,3class,0.625306934,0.775681545,1.479461704,1.759333153,0.950615592,1.15863694,1.470001801,1.792466888,1.608349924,1.812357084,1.51050149,1.967097049,1.594814197,1.754502994,1.34993719,1.779009343,1.274453408,1.402889041,1.339132964,1.629870478,1.173460256,1.300694069,1.474705913,1.726696944,1.100936693,1.229082051,1.511276238,1.823702152,1.03627114,1.165933166,1.619302778,2.024807466,0.177424677,-0.232401103,-0.077116342,-0.359808075,1,0,0,0,0,0,0,0,0,0
앨빈과 슈퍼밴드: 악동 어드벤처,292495,1class,-0.668369829,-0.657792939,-0.466735739,-0.933253872,-0.715362403,-0.712209795,-0.518778745,-0.952482772,-0.694583841,-0.690522338,-0.487908409,-0.852079724,-0.708663557,-0.704530496,-0.527280231,-0.853206398,-0.690998116,-0.687226897,-0.490898716,-0.858141341,-0.641901077,-0.641369691,-0.397619667,-0.812069862,-0.590221663,-0.593013381,-0.303801664,-0.712460062,-0.588875503,-0.591872965,-0.366462696,-0.689912885,-0.691404131,-0.603535028,0.118780396,-0.58220806,1,0,0,0,1,0,0,1,0,0
앵그리버드 더 무비,680606,2class,-0.666126585,-0.651042687,-0.202390023,-0.721570333,-0.698394663,-0.687025231,-0.255339531,-0.724627895,-0.486246836,-0.477406504,0.312860408,-0.385628474,-0.375904975,-0.375532309,0.431513613,-0.321175439,-0.445479845,-0.444611126,-0.325159998,-0.764007092,-0.471811101,-0.469544822,-0.331924032,-0.789719248,-0.491231464,-0.488443703,-0.602070978,-0.98005513,-0.500467254,-0.497459015,-0.399743682,-0.762697344,-0.348458453,-0.765038588,-0.555015454,-0.515488064,1,0,0,0,1,0,0,1,0,0
어린왕자,579367,2class,-0.492659572,-0.4940367,-0.114274784,-0.716743673,-0.511767294,-0.518389779,-0.15144801,-0.786770134,-0.335735456,-0.341278021,-0.087524,-0.656691235,-0.379392646,-0.387554529,-0.143762694,-0.689733198,-0.376636693,-0.384743141,-0.073099031,-0.678600523,-0.388587035,-0.395598648,-0.222431308,-0.725296889,-0.389832071,-0.396069041,-0.074643532,-0.620599069,-0.378861291,-0.389101992,-0.044746502,-0.539445013,0.90729099,-0.625239462,-1.297462369,-0.387608073,0,0,0,0,1,0,0,1,0,0
어메이징 스파이더맨,4853273,3class,1.41864635,1.767562294,2.027308622,2.019972819,1.687639834,2.095534423,1.941224057,2.043708629,2.462495466,2.91455949,2.104053816,2.338645319,2.318117172,2.710929949,1.931941874,2.126761422,1.926663638,2.255577931,1.67751618,1.747070734,1.833789351,2.157770211,1.821432872,1.865402226,1.769000378,2.092182872,1.911393611,2.002098864,1.726813777,2.048627023,1.68586475,1.816951847,1.183494495,-0.711809336,0.993231351,-0.226368085,1,0,0,0,0,0,0,0,0,0
어메이징 스파이더맨 2,4168353,3class,0.774859093,0.969621313,2.578986638,2.370250465,0.843422643,1.016444711,2.616518943,2.368451943,0.868581009,1.023729712,2.472828929,2.302669026,1.292392373,1.473354006,2.621600605,2.570219629,1.646678984,1.850042403,2.747912068,2.631683305,1.538626749,1.73875945,2.492988245,2.32819141,1.445110643,1.643525715,2.657066897,2.444762348,1.38121469,1.568352175,1.375242217,1.3886433,1.183494495,-0.711809336,0.150078425,-0.098488094,1,0,0,0,0,0,0,0,0,0
어바웃 타임,3396218,3class,-0.031563293,-0.080037798,-0.114274784,-0.014809335,0.021231096,-0.027035207,-0.095791838,0.011056033,0.209464063,0.159075539,0.151301787,0.159598454,0.203054024,0.149555717,0.118644043,0.115743841,0.127629612,0.067245118,0.020128998,0.080707519,0.155910631,0.087061253,0.208240073,0.179902979,0.170059974,0.099115282,0.009017374,0.172201246,0.184590907,0.112612193,0.406395747,0.37665938,0.354779411,0.301458243,-0.555015454,-0.365368075,0,0,0,1,0,0,1,0,0,0
어벤져스,7074891,4class,1.548440713,1.984686812,1.433488536,1.255291894,1.711024319,2.162464302,1.380951925,1.340098115,2.267773003,2.70674756,1.559671505,1.569496981,2.201936233,2.572521155,1.460955425,1.436012847,1.945649496,2.268560142,1.308056954,1.328765565,2.148586995,2.498034156,1.671792816,1.626119181,2.07786276,2.427342727,1.529463391,1.468905706,2.02251273,2.371142465,1.382637992,1.403340162,4.882525095,2.823039835,0.993231351,-0.387608073,1,0,0,0,0,0,0,0,0,0
어벤져스: 에이지 오브 울트론,10494499,5class,4.149402725,4.741469944,4.824009672,4.696700816,4.854416814,5.657151038,4.738874302,4.743889148,5.911163088,6.641086356,4.650358169,4.840858543,5.57579817,6.165468869,4.350793713,4.475425467,4.739487528,5.23330583,4.104897823,4.145312144,4.488267272,4.979845017,4.445608489,4.368670997,4.37238949,4.822530111,4.217524652,4.168820126,4.323060759,4.779847958,4.462978105,4.725530805,4.882525095,2.823039835,-0.077116342,2.053231755,1,0,0,0,0,0,0,0,0,0
어쌔신 크리드,355813,1class,-0.272837429,-0.250089332,0.261172754,0.241003671,-0.350931243,-0.339847455,0.249276428,0.080548429,-0.447523872,-0.428367956,0.144277499,-0.00477599,-0.426272478,-0.400750476,0.111915665,-0.087557375,-0.389817168,-0.3616259,0.154791707,-0.106937572,-0.405270492,-0.378305197,0.21188983,-0.098822326,-0.418378619,-0.391646097,0.216350921,-0.046800688,-0.436382181,-0.410463687,-0.721459876,-0.842480308,-0.641233898,-0.441563963,0.118780396,-0.448768069,1,0,0,1,0,0,0,0,0,0
언더 워터,384789,1class,-0.52709257,-0.510670039,-0.382451597,-0.571943858,-0.55179979,-0.543053521,-0.333258172,-0.583638514,-0.603759927,-0.5860504,-0.213961182,-0.602726795,-0.570115544,-0.54677543,-0.116849182,-0.590460382,-0.522491157,-0.496120857,0.040846338,-0.535840636,-0.506774403,-0.482289222,-0.200532763,-0.368344436,-0.491507317,-0.468455327,-0.107380408,-0.256483391,-0.496658529,-0.474822123,-0.421931006,-0.632525138,-0.194198188,-0.66267697,-0.555015454,-0.465448068,1,0,0,1,0,0,0,0,1,0
언더월드 4: 어웨이크닝,200038,1class,-0.609214094,-0.563943417,-0.60848634,-0.300961349,-0.642464625,-0.602343178,-0.648643146,-0.306337124,-0.690311903,-0.645649635,-0.688100613,-0.334145157,-0.669418847,-0.619399489,-0.638298466,-0.391320303,-0.634542371,-0.583030463,-0.580673855,-0.397444589,-0.632901071,-0.582958259,-0.649452932,-0.4235636,-0.629665,-0.580861106,-0.576608963,-0.333699878,-0.62708174,-0.581392815,-0.839792269,-0.769695849,-0.658653347,-0.749035558,0.993231351,-0.57664806,1,0,0,0,0,1,0,0,0,0
언브로큰,256801,1class,-0.545979737,-0.533857387,-0.413100376,-0.374740302,-0.565925511,-0.561101033,-0.459412162,-0.405898346,-0.616764988,-0.605884013,-0.501956985,-0.447656565,-0.586481058,-0.574743152,-0.443175508,-0.488215326,-0.543031789,-0.532128569,-0.425293807,-0.485968187,-0.544317511,-0.534022462,-0.437766999,-0.467607457,-0.54313877,-0.532919956,-0.321988817,-0.375636419,-0.54982423,-0.539941698,-1.013592972,-0.902667457,-0.702986544,-0.708548501,-0.555015454,-0.015088099,1,0,0,1,0,0,0,0,0,0
언터처블: 1%의 우정,1721611,2class,-0.368912553,-0.373854937,-0.616148534,-0.272690909,-0.295498558,-0.29962303,-0.60782862,-0.247535866,-0.05355097,-0.070100975,-0.343910508,-0.088513914,-0.033120742,-0.061780031,-0.264873495,-0.076262863,-0.11548705,-0.144207215,-0.466728486,-0.164290888,-0.125901208,-0.154555358,-0.437766999,-0.127089279,-0.127066016,-0.154922692,-0.347450832,-0.001535851,-0.12745901,-0.154514597,-0.037350727,0.283579254,-0.219633798,-0.43963973,0.734560254,-0.554408062,0,0,0,0,0,0,1,0,0,0
언프렌디드: 친구삭제,219892,1class,-0.582193211,-0.571570219,-0.669783897,-0.868438717,-0.595984299,-0.592945601,-0.596697386,-0.839557628,-0.576722872,-0.574198603,-0.470347689,-0.677780786,-0.588563194,-0.588142733,-0.493638342,-0.648716286,-0.611952605,-0.610638869,-0.653184544,-0.694809069,-0.61810583,-0.615819075,-0.59470657,-0.709519985,-0.619441582,-0.616356275,-0.529322365,-0.577331209,-0.618147707,-0.615291814,-0.673387341,-0.699710793,-0.645838075,-0.642559787,-0.555015454,-0.526608064,1,0,0,1,0,0,0,0,1,0
얼라이드,520478,2class,-0.383689722,-0.365449293,0.061955693,0.043800114,-0.404356752,-0.397377203,0.022941329,-0.087836993,-0.457921241,-0.437951725,0.031888893,-0.130072735,-0.405419345,-0.374517741,0.024446753,-0.183263503,-0.341042689,-0.303588395,0.137527257,-0.13561423,-0.339557393,-0.305049195,0.120645893,-0.042288419,-0.337882604,-0.304849775,0.205438629,0.053713877,-0.354908301,-0.322939226,-0.17047467,-0.553442024,-0.620115229,-0.584376805,-0.234746511,-0.315328078,1,0,0,1,0,0,0,0,1,0
업사이드 다운,175349,1class,-0.504558173,-0.517392643,-0.539526588,-0.44507164,-0.566556084,-0.579366327,-0.604118209,-0.486750076,-0.604224692,-0.610396732,-0.702149189,-0.582877806,-0.625929495,-0.630896625,-0.732495756,-0.606510478,-0.64182785,-0.646141608,-0.680807664,-0.601921632,-0.645136495,-0.649087402,-0.693250021,-0.612886448,-0.64359135,-0.647250852,-0.576608963,-0.512096591,-0.641477111,-0.645389299,-0.950728888,-0.827083596,-0.572205452,-0.765038588,-1.429430611,-0.404288072,0,0,1,0,0,0,0,0,0,1
에베레스트,332180,1class,-0.536183196,-0.479508201,-0.558682075,-0.490580153,-0.537372105,-0.476743827,-0.589276563,-0.53953757,-0.567082484,-0.502790404,-0.688100613,-0.743530563,-0.573876099,-0.50966879,-0.708946433,-0.81694507,-0.528254721,-0.459228501,-0.646278764,-0.821983815,-0.492945256,-0.41758653,-0.664051961,-0.846253154,-0.497968778,-0.427585672,-0.696644175,-0.775697703,-0.502237755,-0.437139802,-0.788021847,-0.743801378,-0.70327378,0.641394864,-0.555015454,-0.459888068,1,0,0,0,0,0,0,1,0,0
에픽 : 숲속의 전설,978785,2class,-0.26431938,-0.283033893,-0.217714412,-0.512644887,-0.27270468,-0.31513685,-0.214525005,-0.513477921,-0.358461611,-0.403960569,-0.266643341,-0.535116175,-0.30677956,-0.360005754,-0.207682283,-0.49594315,-0.228403022,-0.286963433,-0.14215683,-0.464772396,-0.237263283,-0.293512698,-0.218781551,-0.480754877,-0.231372103,-0.287774099,-0.089193254,-0.382293013,-0.2312553,-0.286282131,-0.266619739,-0.496754128,-0.155989263,-0.68745509,0.118780396,-0.565528061,1,0,0,0,1,0,0,1,0,0
엑소더스: 신들과 왕들,1511845,2class,0.033624098,0.128755289,1.088689777,0.778831553,0.053554617,0.126255884,1.321585342,0.924480128,0.020577596,0.090618066,1.208457112,0.875402633,0.189452854,0.277777209,1.117808154,0.975910096,0.309636663,0.408840728,1.166488466,0.997113777,0.285641832,0.376080383,1.127978954,0.7846843,0.264226965,0.348761116,1.318492413,0.881794138,0.247163288,0.326443406,0.979568277,0.661498561,0.868195181,0.786200077,0.118780396,0.157271888,1,0,0,0,0,0,1,0,0,0
엑스맨: 데이즈 오브 퓨처 패스트,4313871,3class,1.628726857,1.780990454,1.544590359,1.373889838,1.781359839,1.970549042,1.622128671,1.449682278,2.42155165,2.586252318,1.847667308,1.738833671,2.419719421,2.539215896,1.760368239,1.620291727,2.003630144,2.094258339,1.401284983,1.382378448,1.868873915,1.96230549,1.631645484,1.504505546,1.788953329,1.86588705,1.84955729,1.654624671,1.686271846,1.770339068,1.356752781,1.42573538,0.978429495,-0.285873577,0.118780396,0.057191895,1,0,0,0,0,0,0,0,0,0
엑스맨: 아포칼립스,2938818,3class,1.620710792,1.333648683,2.866318937,2.264753458,1.29785698,1.166190568,2.553441949,2.192048167,1.112885787,1.073903166,2.462292497,2.115344189,1.402777348,1.454954641,2.453391158,2.248623262,1.608807335,1.703342165,2.52692711,2.281329348,1.495552249,1.59250234,2.306850615,2.100741044,1.391857802,1.493032069,2.464283072,2.175835961,1.286037334,1.391734411,1.05722391,0.899447754,0.978429495,0.093382453,0.118780396,0.285151879,1,0,0,0,0,0,0,0,0,0
엔더스 게임,654212,2class,0.548189568,0.533927786,-0.045315033,0.161708534,0.639405672,0.636747966,-0.12547513,-0.013667224,0.164459819,0.134447607,-0.224497614,-0.09967897,-0.104954429,-0.131736561,-0.251416739,-0.112524191,-0.11825607,-0.142789284,-0.228479079,-0.099456704,-0.098895861,-0.120776672,-0.196883006,-0.11459923,-0.140200946,-0.157359638,-0.158304437,-0.102050416,-0.16619849,-0.180502064,0.14384575,0.149207945,-0.36321467,-0.007503499,-0.234746511,-0.426528071,1,0,0,0,0,0,0,1,0,0
