순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
446,라콤 루시앙,2008.12.24,"3,987,000",0.0%,534,1,27,프랑스,프랑스,
446,아스라이,2008.1.11,"3,299,500",0.0%,534,2,96,한국,한국,㈜인디스토리
448,Memories of Sponge 2008_한국영화,,"3,214,000",0.0%,527,2,29,한국,한국,
449,빅 시티,2008.9.11,"1,597,000",0.0%,522,1,84,프랑스,프랑스,㈜미로비젼
450,안녕? 허대짜수짜님!,2008.8.22,"2,782,000",0.0%,519,2,74,한국,한국,그리고필름앤드라마
450,나의 노래는,2008.4.24,"3,340,300",0.0%,519,2,121,한국,한국,㈜인디스토리
450,스텝 업,2006.11.23,"3,336,500",0.0%,519,1,44,미국,미국,㈜스튜디오이쩜영
453,나도 모르게,2008.3.20,"1,998,000",0.0%,514,2,71,한국,한국,
454,오펄 드림,2008.12.24,"3,518,000",0.0%,511,1,35,호주,"호주,영국",(주)영화사구안
455,원스어폰어타임 + 슈퍼맨이었던 사나이 + 더 게임,,"5,596,000",0.0%,509,1,9,한국,한국,
456,엑스파일+월-E(자막)+다크나이트,2008.8.21,"5,580,000",0.0%,507,1,13,기타,기타,
457,석양의 건맨,2008.7.15,"2,749,000",0.0%,500,1,7,스페인,"스페인,이탈리아",
457,레드벨트,2008.8.21,"3,500,000",0.0%,500,1,3,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
459,카라바조,2008.6.27,"2,851,000",0.0%,494,1,3,영국,영국,
460,아름다운 연인들,2008.10.22,"2,839,000",0.0%,485,1,3,프랑스,프랑스,
461,좋은 놈 나쁜 놈 이상한 놈+님은 먼곳에+미이라3,2008.7.30,"5,202,000",0.0%,479,1,7,기타,기타,
462,타락천사,1995.12.23,"2,848,500",0.0%,473,2,63,홍콩,홍콩,
463,더티댄싱,1988.1.1,"2,358,500",0.0%,467,2,116,미국,미국,(주)즐거운 시네마
464,과거는 낯선 나라다,2008.3.6,"3,005,700",0.0%,464,2,116,한국,한국,KT&G 시네마 상상마당
465,아오이 소라의 츠무기,2008.11.1,"2,239,000",0.0%,452,1,22,일본,일본,
466,좋은 놈 나쁜 놈 이상한 놈+님은 먼곳에+핸콕,2008.7.23,"4,984,000",0.0%,451,1,7,기타,기타,
467,숏버스,2009.3.12,"3,038,600",0.0%,449,1,8,미국,미국,실버스푼
468,단지부인-옆집의신음소리,2008.11.1,"2,208,000",0.0%,447,2,24,일본,일본,
469,로나의 침묵,2009.6.4,"2,618,000",0.0%,444,1,3,벨기에,"벨기에,프랑스,이탈리아,독일",실버스푼
470,강철중:공공의 적1-1+인크레더블 헐크+겟 스마트,2008.6.19,"4,836,000",0.0%,443,2,8,기타,기타,
471,다크나이트+다찌마와 리+슈퍼히어로,2008.8.21,"4,852,000",0.0%,441,1,13,기타,기타,
472,과속스캔들+순정만화+1724 기방난동사건,,"4,716,000",0.0%,434,1,15,한국,한국,
473,혐오스런 마츠코의 일생,2007.4.12,"2,175,500",0.0%,421,1,27,일본,일본,스폰지
474,하트브레이크 호텔,2008.6.26,"2,549,000",0.0%,416,2,52,스웨덴,스웨덴,벨진인터내셔널
474,밀레니엄 맘보,2003.5.30,"2,202,000",0.0%,416,1,16,대만,대만,화인프로덕션
476,천년여우 여우비,2007.1.25,"1,790,000",0.0%,411,4,37,한국,한국,씨제이엔터테인먼트
477,미스 리틀 선샤인,2006.12.21,"2,005,000",0.0%,409,1,12,미국,미국,이십세기폭스코리아(주)
477,거북이는 의외로 빨리 헤엄친다,,"2,345,000",0.0%,409,2,27,일본,일본,(주)엔케이컨텐츠
479,사라소주,,"2,520,000",0.0%,408,1,19,일본,일본,
480,적벽대전+핸콕+노크:낯선자들의 방문,2008.7.10,"4,464,000",0.0%,407,1,7,기타,기타,
481,록키 호러 픽쳐 쇼,1998.6.20,"2,773,500",0.0%,405,1,4,미국,"미국,영국",
482,흑사회,2008.8.1,"2,762,000",0.0%,404,2,8,홍콩,홍콩,
483,AISFF2008 감독열전:시네마 올드 앤 뉴,,"1,803,000",0.0%,395,1,2,기타,기타,
484,벼랑 위의 포뇨(자막)+달콤한 거짓말+예스맨,2008.12.17,"4,288,000",0.0%,394,2,8,기타,기타,
485,빼꼼의 머그잔 여행,2007.3.22,"1,176,000",0.0%,392,1,37,한국,한국,"(합)알지애니메이션스튜디오,씨제이 씨지브이(CJ CGV)(주)"
486,세비지 그레이스,2009.7.9,"2,269,000",0.0%,391,1,3,프랑스,프랑스,실버스푼
487,"시네마정동-스피드 레이서,아이언맨,포비든 킹덤",2008.5.8,"4,190,000",0.0%,388,1,6,미국,미국,
488,트러스트,2008.7.30,"2,146,000",0.0%,387,1,4,미국,"미국,영국",
489,열흘 밤의 꿈,2008.12.18,"2,565,000",0.0%,386,2,70,일본,일본,시네마밸리
490,언노운 우먼,2009.7.1,"2,218,000",0.0%,381,1,3,이탈리아,"이탈리아,프랑스",씨제이엔터테인먼트
491,궤도,2008.7.11,"2,284,500",0.0%,379,2,83,한국,한국,스튜디오느림보
491,나이트 버스,2008.5.22,"2,507,000",0.0%,379,1,57,이탈리아,이탈리아,프리비젼엔터테인먼트
493,마지막 밥상,2008.4.11,"2,410,000",0.0%,372,2,55,한국,한국,"㈜기억속의매미,독립영화전용관 인디스페이스"
494,내부순환선,2008.2.22,"2,402,500",0.0%,369,2,83,한국,한국,㈜인디스토리
495,즐거운 인생,2007.9.13,"1,878,000",0.0%,368,2,16,한국,한국,씨제이엔터테인먼트
495,팻 시티,2008.3.15,"2,013,000",0.0%,368,1,5,미국,미국,
497,이글아이+공작부인+하우투 루즈 프렌즈,2008.10.16,"3,882,000",0.0%,365,1,14,미국,"미국,영국",
498,흑사회 2,2008.8.1,"2,474,000",0.0%,364,2,8,홍콩,홍콩,
498,인크레더블 헐크+쿵푸 팬더(자막)+라스베가스에서만 생길 수 있는 일,2008.6.12,"3,990,000",0.0%,364,1,7,미국,미국,
500,신과 나눈 이야기,2007.12.27,"2,442,000",0.0%,363,2,68,미국,미국,(주)부귀영화
501,포비든 킹덤+버킷 리스트+아이언맨,2008.4.30,"3,941,000",0.0%,362,1,8,기타,기타,
502,에로스-그녀의 손길,2008.4.10,"1,383,000",0.0%,361,1,62,대만,대만,
503,냉정과 열정사이,2003.10.10,"2,093,000",0.0%,360,1,14,일본,일본,"하준사,월트디즈니컴퍼니코리아(주)"
503,심플맨,,"2,015,000",0.0%,360,1,4,미국,"미국,영국,이탈리아",
505,인 더 풀,,"1,700,000",0.0%,358,2,27,일본,일본,
506,허니와 클로버,2007.1.11,"1,837,000",0.0%,355,2,15,일본,일본,스폰지
506,잉베를 사랑한 남자,,"2,068,000",0.0%,355,1,3,노르웨이,노르웨이,
508,원스어폰어타임 + 슈퍼맨이었던 사나이 + 라듸오 데이즈,,"3,804,000",0.0%,354,1,5,한국,한국,
508,멀홀랜드 드라이브,2001.11.30,"2,444,000",0.0%,354,1,3,미국,미국,
510,우리 생애 최고의 순간 + 클로버필드 + 뜨거운 것이 좋아,2008.1.24,"3,808,000",0.0%,348,1,7,기타,기타,
510,트와일라잇+오스트레일리아+잃어버린 세계를 찾아서,2008.12.17,"3,764,000",0.0%,348,1,6,미국,미국,
512,애프터 미드나잇,2007.8.23,"1,910,000",0.0%,345,1,29,이탈리아,이탈리아,㈜인디스토리
513,유레루,2006.8.10,"1,513,000",0.0%,342,1,15,일본,일본,프리비젼엔터테인먼트
514,슬리핑 뷰티,2008.10.23,"2,109,000",0.0%,337,4,80,한국,한국,(주)키노아이디엠씨
515,라자레스쿠씨의 죽음,2008.3.6,"2,272,000",0.0%,336,1,62,루마니아,루마니아,(주)이모션픽처스
515,슈렉3,2007.6.6,"1,489,000",0.0%,336,2,25,미국,미국,씨제이엔터테인먼트
515,장 루슈 회고전,2008.2.21,"1,801,000",0.0%,336,1,12,기타,기타,
518,CQN 한국영화앵콜전,2008.2.14,"2,006,000",0.0%,335,2,72,기타,기타,
519,20세기 소년+맘마미아+방콕 데인저러스,2008.9.10,"3,596,000",0.0%,332,1,8,기타,기타,
520,무방비도시 + 마법에 걸린 사랑 + 미스트,2008.1.10,"3,574,000",0.0%,331,1,7,기타,기타,
521,점퍼 + 스파이더위크가의 비밀 + 더 게임,2008.2.14,"3,498,000",0.0%,328,1,7,기타,기타,
522,JLG/JLG 고다르의 자화상 특별전-사랑의 찬가,2008.4.12,"1,837,000",0.0%,326,1,12,프랑스,프랑스,
523,3인3색 여성감독 특별전,2008.11.23,"1,734,000",0.0%,324,1,18,기타,기타,
524,아워 뮤직,2006.9.7,"1,806,000",0.0%,323,1,17,프랑스,프랑스,(주)유레카픽쳐스
525,행복의 스위치,,"1,538,000",0.0%,322,1,2,일본,일본,
525,핸콕+크로싱+적벽대전,2008.7.10,"3,512,000",0.0%,322,1,7,기타,기타,
527,밀양,2007.5.23,"1,543,000",0.0%,321,3,62,한국,한국,(주)시네마서비스
528,쓰리 타임즈,2007.2.14,"1,709,000",0.0%,317,1,34,대만,대만,스폰지
529,심야상영,2008.5.6,"3,150,000",0.0%,316,2,2,일본,일본,
530,엘레지,2009.3.19,"1,794,000",0.0%,314,1,3,미국,미국,(주)누리픽쳐스
531,입술은 안돼요,2007.9.6,"1,852,000",0.0%,312,2,120,프랑스,프랑스,(주)이모션픽처스
531,아마추어,2008.7.30,"1,710,000",0.0%,312,1,4,미국,"미국,영국,프랑스",
533,나니아 연대기:캐스피언 왕자+인디아나 존스4+페넬로피,2008.5.22,"3,372,000",0.0%,310,1,7,기타,기타,
534,플레이 플레이 소녀,,"2,039,000",0.0%,309,1,1,일본,일본,
535,맘마미아+신기전+스타워즈:클론전쟁,2008.9.4,"3,264,000",0.0%,307,1,7,기타,기타,
535,지난 해 마리앙바드에서,2008.10.15,"1,682,000",0.0%,307,1,3,프랑스,"프랑스,이탈리아",
535,비트겐슈타인,,"1,741,000",0.0%,307,1,3,일본,"일본,영국",
538,그녀에게,2003.4.18,"1,792,000",0.0%,306,1,14,스페인,스페인,"판씨네마(주),㈜미로비젼"
538,서양골동양과자점 앤티크+커넥트+007 퀀텀 오브 솔러스,2008.11.20,"3,236,000",0.0%,306,1,7,기타,기타,
540,이상한 정열 El,2008.8.22,"1,688,000",0.0%,305,1,9,멕시코,멕시코,
540,블루,,"1,715,000",0.0%,305,1,3,영국,영국,
542,강철중+크로싱+쿵푸 팬더,2008.6.26,"3,286,000",0.0%,304,1,6,기타,기타,
543,생선 쿠스쿠스,,"1,712,000",0.0%,302,1,3,프랑스,프랑스,
543,"시네마정동-아이언맨,버킷 리스트,스피드 레이서",2008.5.8,"3,278,000",0.0%,302,1,7,미국,미국,
545,플루토에서 아침을,2007.4.5,"1,875,500",0.0%,301,1,13,영국,영국,프리비젼엔터테인먼트
545,다크나이트+맘마미아+신기전,2008.9.4,"3,252,000",0.0%,301,1,7,기타,기타,
545,존 카메론 미첼의 단편 영상,2008.6.12,"1,170,000",0.0%,301,1,9,미국,미국,
548,모던보이+고고70+헬보이2,2008.10.2,"3,224,000",0.0%,300,1,7,기타,기타,
549,"안녕, 용문객잔",,"1,679,000",0.0%,299,1,2,대만,대만,
550,트와일라잇+오스트레일리아+달콤한 거짓말,2008.12.24,"3,302,000",0.0%,297,1,4,기타,기타,
550,제9회 대구단편영화제,,"1,446,000",0.0%,297,1,22,한국,한국,
550,홀로 잠들고 싶지 않아,,"1,684,000",0.0%,297,1,2,대만,대만,
550,인크레더블 헐크+겟 스마트+강철중,2008.6.26,"3,258,000",0.0%,297,1,6,기타,기타,
554,서울독립영화제2008,,"1,394,000",0.0%,296,2,12,한국,한국,
555,이노센트 보이스,2008.8.28,"1,770,000",0.0%,295,1,53,멕시코,"멕시코,미국",㈜스튜디오이쩜영
555,곧 돌아오겠음,,"1,716,000",0.0%,295,1,3,프랑스,"프랑스,아이슬란드",
557,공포분자,,"1,654,000",0.0%,293,1,2,대만,대만,
558,필승必勝 Ver 2.0 연영석,2008.6.6,"1,796,500",0.0%,292,1,69,한국,한국,가실
558,당신에게 오늘 밤을,1971.10.2,"1,590,000",0.0%,292,1,4,미국,미국,
560,더 게임 + 원스어폰어타임 + 클로버필드,2008.1.31,"3,130,000",0.0%,291,1,5,기타,기타,
560,봄날은 간다,2001.9.28,"2,020,000",0.0%,291,1,4,한국,한국,(주)시네마서비스
560,토니 타키타니,2005.9.22,"1,735,000",0.0%,291,1,7,일본,일본,스폰지
560,에드워드 2세,2008.6.29,"1,653,000",0.0%,291,1,3,영국,영국,
564,뜨거운 것이 좋아 + 미스트 + 우리 생애 최고의 순간,2008.1.17,"3,154,000",0.0%,289,1,7,기타,기타,
565,모나코 여인,2008.10.22,"1,650,000",0.0%,288,1,3,프랑스,프랑스,
565,세상 끝과의 조우,,"576,000",0.0%,288,2,4,미국,미국,
567,드라마/맥스,2008.1.24,"1,931,000",0.0%,287,1,68,멕시코,멕시코,미디어소프트
567,크리스마스에 기적을 만날 확률,2007.12.12,"1,312,000",0.0%,287,1,39,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
569,JLG/JLG 고다르의 자화상 특별전-JLG/JLG: 고다르의 자화상,2008.4.12,"1,536,000",0.0%,285,1,5,프랑스,프랑스,
570,밴티지 포인트 + 바보 + 어톤먼트,,"3,052,000",0.0%,284,1,7,기타,기타,
571,2008 최강애니전,2008.12.19,"1,010,000",0.0%,283,1,13,기타,기타,
572,서쪽의 마녀가 죽었다,,"1,334,000",0.0%,279,1,2,일본,일본,
573,귀없는 토끼,2009.11.19,"1,639,000",0.0%,278,1,1,독일,독일,씨제이엔터테인먼트
574,크로싱+핸콕+노크:낯선자들의 방문,2008.7.2,"3,032,000",0.0%,276,1,8,기타,기타,
575,알포인트,2004.8.20,"1,349,000",0.0%,275,9,67,한국,한국,(주)시네마서비스
576,우리 생애 최고의 순간 + 마법에 걸린 사랑 + 무방비 도시,2008.1.17,"2,982,000",0.0%,274,1,7,기타,기타,
576,수자쿠,,"1,763,500",0.0%,274,1,6,일본,일본,
576,칼레 54,,"1,843,500",0.0%,274,1,15,스페인,스페인,
579,기쁜 우리 젊은 날,1987.5.2,"1,522,000",0.0%,272,1,2,한국,한국,
580,아이언맨+호튼(우리말 녹음)+포비든 킹덤,2008.4.30,"2,920,000",0.0%,271,1,8,기타,기타,
581,검은 땅의 소녀와,2007.11.15,"1,680,000",0.0%,270,3,41,한국,한국,(주)스폰지이엔티
581,바보 헨리,,"1,495,000",0.0%,270,1,4,미국,미국,
581,존 휴스턴 회고전-죽은 자들,2008.3.15,"1,427,000",0.0%,270,1,5,미국,"미국,영국",
584,동동의 여름방학,2008.6.10,"1,515,000",0.0%,268,1,4,대만,대만,
585,범죄에 대한 수필(아르치발도 드 라 크루즈의 범죄 인생),2008.8.22,"1,473,000",0.0%,266,1,9,멕시코,멕시코,
586,멕시코에서 버스 타기(승천),2008.8.22,"1,467,000",0.0%,263,1,9,멕시코,멕시코,
587,카페 이소베,,"1,255,000",0.0%,262,1,2,일본,일본,
587,도쿄 마블 초콜릿,2009.1.29,"1,264,000",0.0%,262,1,2,일본,일본,(주)영화사구안
589,노예-누가 뭐래도 좋은 나의 이야기,,"1,297,000",0.0%,261,1,16,일본,일본,
590,2008 전북 독립 영화제,,"1,040,000",0.0%,260,1,8,한국,한국,
590,타네이션,,"1,747,000",0.0%,260,1,9,미국,미국,
592,멋진하루+황시+헬보이2,2008.9.25,"2,790,000",0.0%,259,1,7,기타,기타,
593,에릭 니체의 젊은 시절,2008.10.22,"1,490,000",0.0%,256,1,3,덴마크,덴마크,
594,존 휴스턴 회고전-아스팔트 정글,2008.3.15,"1,361,000",0.0%,253,1,4,미국,미국,
595,우리들은 그 노래를 알고 있다,,"1,425,000",0.0%,252,1,5,프랑스,"프랑스,스위스,영국,이탈리아",
596,나다의 마지막 프로포즈_한국영화,,"1,337,000",0.0%,251,1,14,한국,한국,
596,훌라걸스,2007.3.1,"1,347,000",0.0%,251,1,14,일본,일본,(주)쇼박스
596,아사노 타다노부 특별전-새드 배케이션,2008.3.20,"1,559,000",0.0%,251,1,39,일본,일본,
599,스폰지하우스 심야상영,2008.12.24,"5,000,000",0.0%,250,1,1,기타,기타,
600,검은 집,2007.6.21,"1,248,000",0.0%,249,10,50,한국,한국,씨제이엔터테인먼트
601,"사랑해, 파리",2007.2.1,"1,374,000",0.0%,246,1,8,프랑스,프랑스,㈜미로비젼
602,아트 오브 크라잉,2008.10.22,"1,396,000",0.0%,243,1,3,덴마크,덴마크,
603,오사카 러브 스토리,2008.11.1,"1,200,000",0.0%,241,1,19,일본,일본,
604,카니발 더 뮤지컬,,"1,578,000",0.0%,238,1,37,미국,미국,
604,샘 페킨파 특별상영,2008.10.27,"1,277,000",0.0%,238,1,10,미국,미국,
606,수입/수출,2008.6.19,"1,527,000",0.0%,237,1,49,오스트리아,오스트리아,
606,엘레나와 남자들,,"1,244,000",0.0%,237,1,3,이탈리아,"이탈리아,프랑스",
608,고고70+이글아이+모던보이,2008.10.9,"2,512,000",0.0%,236,1,7,기타,기타,
608,"조제, 호랑이 그리고 물고기들",2004.10.29,"1,383,000",0.0%,236,1,11,일본,일본,"(주)프레인글로벌,(주)스폰지이엔티"
608,미 앤 유 앤 에브리원,2006.1.27,"1,190,000",0.0%,236,1,20,미국,"미국,영국",(주)동숭아트센터
611,스퀴즈박스!,,"1,559,000",0.0%,235,1,10,미국,미국,
612,러브 액츄얼리,2003.12.5,"1,586,000",0.0%,233,2,6,미국,"미국,영국","UIP코리아,(유)조이앤시네마"
612,더 게임 + 찰리 윌슨의 전쟁 + 마지막 선물,2008.2.5,"2,440,000",0.0%,233,1,8,기타,기타,
614,나의 스캔들,2008.3.27,"1,780,000",0.0%,232,1,15,한국,한국,
615,히로시마 내사랑,2001.4.23,"1,280,000",0.0%,231,2,5,프랑스,프랑스,
616,조용한 혼돈,2009.8.27,"1,305,500",0.0%,230,1,5,이탈리아,"이탈리아,영국",(주)영화사 진진
617,007 퀀텀 오브 솔러스+굿 바이+뱅크 잡,2008.11.5,"2,422,000",0.0%,229,1,8,기타,기타,
618,경쟁단편_일반5,,"1,109,000",0.0%,228,1,2,필리핀,필리핀,
618,대사건,,"1,538,000",0.0%,228,2,8,홍콩,"홍콩,중국",
618,프리덤,,"1,327,000",0.0%,228,1,5,일본,일본,
618,황시+맘마미아+울학교 이티,2008.9.18,"2,436,000",0.0%,228,1,7,기타,기타,
618,기가 트라이브,,"710,000",0.0%,228,1,32,한국,한국,
623,인디아나 존스4+스피드 레이서+아이언맨,2008.5.22,"2,488,000",0.0%,225,1,7,기타,기타,
624,단지 유령일 뿐,2009.3.19,"1,288,000",0.0%,223,1,2,독일,독일,㈜세종커뮤니케이션스
625,해변의 폴린느,2008.7.1,"1,382,000",0.0%,221,1,19,프랑스,프랑스,
625,타이페이 스토리,2008.6.14,"1,221,000",0.0%,221,1,2,대만,대만,
625,SIFF2008_장편초청1,,"1,050,000",0.0%,221,1,3,한국,한국,
628,찰리 윌슨의 전쟁 + 라듸오 데이즈 + 원스어폰어타임,2008.2.5,"2,400,000",0.0%,220,1,5,기타,기타,
629,피티유,,"1,476,000",0.0%,218,2,8,홍콩,홍콩,
629,내 여자친구의 남자친구,,"1,321,000",0.0%,218,1,12,프랑스,프랑스,
631,불륜중독,2008.11.1,"1,077,000",0.0%,216,1,21,일본,일본,
631,수면의 과학,2006.12.21,"1,278,000",0.0%,216,1,9,프랑스,프랑스,(주)스폰지이엔티
631,환상의 전차를 타고 여행하다,2008.8.22,"1,137,000",0.0%,216,1,8,멕시코,멕시코,
634,"서양골동양과자점 앤티크+연공: 안녕, 사랑하는 모든 것+007 퀀텀 오브 솔러스",2008.11.13,"2,302,000",0.0%,215,1,7,기타,기타,
634,가든,2008.6.29,"1,194,000",0.0%,215,1,3,영국,영국,
634,천일의 스캔들+댄 인 러브+삼국지:용의 부활,2008.4.3,"2,328,000",0.0%,215,1,6,기타,기타,
637,경계,2007.11.8,"1,213,000",0.0%,214,2,30,한국,"한국,프랑스,몽고",(주)스폰지이엔티
638,팔로우 마이 보이스,,"1,427,000",0.0%,213,1,10,미국,미국,
638,인디아나 존스4+라스베가스에서만 생길 수 있는 일+88분,2008.5.29,"2,342,000",0.0%,213,1,7,기타,기타,
638,좋든 싫든 : 헤드윅 이야기,,"1,438,600",0.0%,213,1,10,미국,미국,
641,인디아 송,2008.10.18,"1,164,000",0.0%,212,1,3,프랑스,프랑스,
642,나의 특별한 사랑이야기+연의 황후+어웨이크,2008.4.10,"2,299,000",0.0%,211,1,14,기타,기타,
642,본 얼티메이텀,2007.9.12,"1,075,000",0.0%,211,1,13,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
644,라스트 데이즈,2006.4.27,"1,213,000",0.0%,210,1,17,미국,미국,(주)스폰지이엔티
645,내 사랑 유리에,2008.1.31,"1,354,500",0.0%,209,1,60,한국,한국,(주)액티버스엔터테인먼트
645,순정만화+서양골동양과자점 앤티크+커넥트,2008.11.27,"2,282,000",0.0%,209,1,5,기타,기타,
645,미스플레이스트,2008.6.12,"1,413,000",0.0%,209,1,10,미국,미국,
645,악몽 탐정,,"1,371,500",0.0%,209,1,15,일본,일본,
649,작별,2002.9.27,"1,497,000",0.0%,208,1,7,아르헨티나,"아르헨티나,스페인",㈜영화사 백두대간
649,장미의 행렬,2008.4.22,"1,166,000",0.0%,208,1,3,일본,일본,
649,말타의 매,2008.3.15,"1,142,000",0.0%,208,1,4,미국,미국,
652,천국은 기다려준다,,"987,000",0.0%,207,1,2,일본,일본,
653,하우스 보이,,"1,028,000",0.0%,206,1,2,미국,미국,
653,나 없는 내 인생,2006.10.12,"1,126,000",0.0%,206,1,29,스페인,"스페인,캐나다",데이지엔터테인먼트
655,애욕온천,,"1,013,000",0.0%,205,1,21,일본,일본,
656,임팩트섹션1 (2008 애니충격전),2008.11.17,"970,000",0.0%,204,1,7,기타,기타,
656,대영제국의 몰락,2008.6.28,"1,122,000",0.0%,204,1,3,영국,영국,
658,따뜻한 포옹,2008.4.17,"1,264,500",0.0%,203,1,9,일본,일본,
659,포켓몬 레인저와 바다의 왕자 마나피,2006.7.20,"984,000",0.0%,202,1,12,일본,일본,"(주)이수C&E,(주)쇼박스"
659,잊혀진 사람들,2008.8.22,"1,116,000",0.0%,202,1,8,멕시코,멕시코,
661,연연풍진,,"1,111,000",0.0%,201,1,2,대만,대만,
662,밈지,2008.4.25,"1,200,000",0.0%,200,1,2,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
662,2%필름페스티발,2008.3.27,"1,354,000",0.0%,200,1,75,기타,기타,
664,말라 노체,2007.3.29,"1,402,000",0.0%,199,1,12,미국,미국,스폰지
664,커피와 담배,2006.7.27,"1,177,000",0.0%,199,1,16,미국,미국,(주)스폰지이엔티
664,디센트,2007.7.5,"1,025,000",0.0%,199,1,12,영국,영국,롯데쇼핑㈜롯데엔터테인먼트
664,제3의 사나이,2008.8.9,"1,078,000",0.0%,199,1,4,미국,미국,
664,영화사 1부,2008.8.22,"1,226,000",0.0%,199,1,17,프랑스,프랑스,
669,키친,2008.11.12,"939,000",0.0%,198,1,2,일본,일본,
669,꿈꾸는 카메라-사창가에서 태어나+프리헬드,,"396,000",0.0%,198,1,2,미국,미국,
671,퀴어 단편,,"983,000",0.0%,197,1,2,기타,기타,
671,나자린,2008.8.22,"1,068,000",0.0%,197,1,8,멕시코,멕시코,
671,전원에 죽다,2008.4.22,"1,102,000",0.0%,197,1,3,일본,일본,
674,5x2,2006.5.26,"1,183,000",0.0%,196,1,14,프랑스,프랑스,(주)스폰지이엔티
675,다이브,2008.11.12,"921,000",0.0%,195,1,2,일본,일본,(주)키노아이디엠씨
675,바디 오브 라이즈+그 남자의 책 198쪽+이글 아이,2008.10.23,"2,062,000",0.0%,195,1,7,기타,기타,
675,바람의 노래를 들어라,,"926,000",0.0%,195,1,2,일본,일본,
678,파리에서,2007.12.13,"1,072,000",0.0%,194,2,42,프랑스,프랑스,스폰지
679,댈러웨이 부인,2006.9.28,"1,149,000",0.0%,193,1,4,영국,영국,㈜영화사 백두대간
679,이글아이+모던보이+내친구의 사생활,2008.10.9,"2,050,000",0.0%,193,1,7,기타,기타,
679,세바스찬,2008.6.29,"1,091,000",0.0%,193,1,3,영국,영국,
682,나니아 연대기:캐스피언 왕자+패넬로피+스피드 레이서,2008.5.15,"2,098,000",0.0%,192,1,7,기타,기타,
683,타임 투 리브,2006.2.9,"1,111,000",0.0%,191,1,23,프랑스,프랑스,스폰지
683,미로스페이스 개관 2주년 영화제_외국영화,2008.12.20,"955,000",0.0%,191,1,10,기타,기타,
685,시에라 마드레의 보물,,"1,004,000",0.0%,190,1,5,미국,미국,
685,오만과 편견,2006.3.24,"1,131,000",0.0%,190,1,4,미국,미국,UIP코리아
687,햇반환경사랑영화제,2008.7.21,"564,000",0.0%,188,1,2,기타,기타,
688,고래사냥,1984.3.31,"1,031,000",0.0%,187,1,2,한국,한국,
688,와루보로,,"888,000",0.0%,187,1,2,일본,일본,
688,바디 오브 라이즈+뱅크 잡+007 퀀텀 오브 솔러스,2008.11.5,"2,002,000",0.0%,187,1,7,기타,기타,
691,SICAF2008 수상작,2008.5.25,"803,000",0.0%,185,1,1,기타,기타,
691,이투마마,2002.9.5,"1,280,000",0.0%,185,1,14,미국,미국,필름뱅크(주)
693,로미오와 줄리엣 결혼하다,2008.4.17,"1,080,500",0.0%,184,1,22,브라질,브라질,(주)액티버스엔터테인먼트
693,클로버필드 + 뜨거운 것이 좋아 + 무방비도시,2008.1.24,"1,980,000",0.0%,184,1,7,기타,기타,
695,아사노 타다노부 특별전-녹차의 맛,2008.3.20,"1,033,000",0.0%,183,1,18,일본,일본,
695,네눈박이 괴물들,,"922,000",0.0%,183,1,8,미국,미국,
695,천일의 스캔들+댄 인 러브+데스 디파잉:어느 미술사의 사랑,2008.3.27,"1,984,000",0.0%,183,1,6,기타,기타,
695,내 심장이 건너 뛴 박동,,"1,086,000",0.0%,183,1,2,프랑스,프랑스,
699,희몽인생,,"1,004,000",0.0%,182,1,3,대만,대만,
700,사랑은 네 단어,,"905,000",0.0%,181,1,2,미국,미국,
700,슬리더,2008.3.29,"1,200,000",0.0%,181,1,17,미국,미국,
700,빌딩과 동물원,,"862,000",0.0%,181,1,2,일본,일본,
700,AISFF2008 국제경쟁 4,,"821,000",0.0%,181,1,2,기타,기타,
700,블러디 아일랜드,,"1,225,500",0.0%,181,1,16,영국,영국,
705,황금나침반 + 기다리다 미쳐 + 내셔널트레져 : 비밀의 책,2008.1.1,"1,978,000",0.0%,180,1,9,기타,기타,
705,하우스 오브 디,2008.12.24,"1,163,000",0.0%,180,1,36,미국,미국,㈜코리아스크린
705,유러피언 애니_페스티벌 인 서울_체코 애니스페셜,2008.9.5,"400,000",0.0%,180,1,7,체코,체코,
708,경쟁단편_일반1,,"894,000",0.0%,179,1,2,독일,독일,
708,작가를 만나다-신동일의,2008.5.17,"808,000",0.0%,179,1,1,한국,한국,
708,천사의 대화,2008.6.28,"998,000",0.0%,179,1,3,영국,영국,
708,패밀리섹션1 (2008 애니충격전),2008.11.17,"875,000",0.0%,179,2,6,기타,기타,
712,최고의 날들,,"974,000",0.0%,178,1,2,러시아,러시아,
712,찰리 윌슨의 전쟁 + 원스어폰어타임 + 점퍼,2008.2.14,"1,918,000",0.0%,178,1,7,기타,기타,
712,파랑새,,"842,000",0.0%,178,1,2,일본,일본,
715,절규,,"1,216,000",0.0%,177,1,3,일본,일본,
715,멜로,2008.10.14,"960,000",0.0%,177,1,3,프랑스,프랑스,
717,걸 프롬 먼데이,,"972,000",0.0%,176,1,3,미국,미국,
717,익사일,2007.7.5,"738,000",0.0%,176,2,6,홍콩,홍콩,(주)이모션픽처스
