,movieCd,movieNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
249,20149397,할리데이,97,15세이상관람가,한나 아터튼,애나벨 스콜리,그렉 와이즈,(주)영화사 빅
250,20080747,라라 선샤인,63,15세이상관람가,양은용,이찬영,안지혜,라라픽쳐스
251,20090106,선샤인,13,,,,,㈜미로비젼
252,20070355,데쓰 프루프,113,청소년관람불가,커트 러셀,로자리오 도슨,,영화사청어람(주)
253,20070049,굿셰퍼드,167,청소년관람불가,맷 데이먼,안젤리나 졸리,로버트 드니로,유니버설픽쳐스인터내셔널 코리아(유)
254,20070204,뜨거운녀석들,121,청소년관람불가,사이몬 페그,닉 프로스트,,워킹 타이틀 필름
255,20070130,내일의 기억,121,12세이상관람가,와타나베 켄,히구치 카나코,,도에이
256,20070100,상성: 상처받은 도시,110,청소년관람불가,양조위,금성무,,(주)쇼박스
257,20070636,데스 센텐스,110,청소년관람불가,케빈 베이컨,가렛 헤드룬드,,영화사청어람(주)
258,20070028,더 퀸,97,12세이상관람가,헬렌 미렌,마이클 쉰,,(주)씨지브이신도림
259,20070393,브라보 마이 라이프,120,12세이상관람가,최경원,백윤식,임하룡,(주)쇼박스
260,19750051,용호문,97,15세이상관람가,김기주,담도량,,국제
261,20070192,데스워터,101,15세이상관람가,이가와 하루카,와타베 아츠로,,㈜미로비젼
262,20070353,"다만, 널 사랑하고 있어",116,12세이상관람가,미야자키 아오이,타마키 히로시,,㈜메가박스
263,20070008,스쿠프,96,12세이상관람가,스칼렛 요한슨,휴 잭맨,,비비씨필름즈
264,20060418,"사랑해, 파리",120,15세이상관람가,나탈리 포트만,일라이저 우드,,㈜미로비젼
265,20070216,시간을 달리는 소녀,97,전체관람가,이시다 타쿠야,나카 리이사,,THE 픽쳐스
266,20070420,척 앤 래리,115,15세이상관람가,아담 샌들러,케빈 제임스,,유니버셜 픽쳐스
267,20070502,오다기리 죠의 도쿄타워,142,12세이상관람가,오다기리 조,키키 키린,마츠 다카코,스폰지
268,20070035,훌라걸스,110,전체관람가,아오이 유우,토요카와 에츠시,,(주)씨네콰논
269,20070050,마하 2.6: 풀스피드,102,15세이상관람가,클로비스 코르니악,브누와 마지멜,,만다린 필름즈
270,20070226,"뉴욕에서 온 남자, 파리에서 온 여자",101,청소년관람불가,줄리 델피,아담 골드버그,,㈜메가박스
271,20070229,일본인디필름 페스티벌 리턴즈,,청소년관람불가,,,,㈜메가박스
272,20070068,타인의 삶,137,15세이상관람가,울리히 뮤흐,마르티나 게덱,세바스티안 코치,(주)유레카픽쳐스 
273,20060404,허니와 클로버,116,전체관람가,아오이 유우,사쿠라이 쇼,,스폰지
274,20070179,황색 눈물,128,12세이상관람가,니노미야 카즈나리,사쿠라이 쇼,마츠모토 준,스폰지
275,20070044,리틀 러너,98,12세이상관람가,애덤 버처,캠벨 스코트,고든 핀센트,(주)엠케이픽처스 
276,20070271,제8회 멕시코 영화제,,,,,,(주)엠케이픽처스 
277,20070309,나누와 실라의 대모험,84,전체관람가,퀸 라티파,서민정,,내셔널 지오그래픽 소사이어티
278,20070500,펀치레이디,121,15세이상관람가,도지원,손현주,박상욱,(주)프라임엔터테인먼트
279,20060018,빨간모자의 진실,80,전체관람가,앤 해서웨이,글렌 클로즈,임하룡,더 웨인스테인 컴퍼니
280,20090922,빨간모자의 진실 2,84,전체관람가,이시영,김수미,노홍철,(주)화앤담이엔티
281,20060365,수면의 과학,105,15세이상관람가,가엘 가르시아 베르날,샤를로뜨 갱스부르,,퍼티잔
282,20070054,우리 학교,131,전체관람가,조경래,김화수,조명수,스튜디오느림보
283,20070040,태양의 노래,118,전체관람가,츠카모토 타카시,유이,,유니버설픽쳐스인터내셔널 코리아(유)
284,20153922,저 하늘에도 슬픔이,105,전체관람가,김천만,신영균,장민호,신필름
285,19840061,저하늘에도 슬픔이,95,연소자관람가,강민경,최종원,김수용,현진필름
286,20070602,마녀배달부 키키,102,전체관람가,타카야마 미나미,사쿠마 레이,,스튜디오 지브리
287,20163259,미스터 토렌테 <카지노를 털어라!!!>,98,청소년관람불가,알렉 볼드윈,산티아고 세구라,카를로스 아레세스,브릿지웍스 엔터테인먼트(주)
288,20126581,전망 좋은 집,92,청소년관람불가,곽현화,하나경,오성태,㈜리필름
289,19960294,싸일런트 트리거,93,연소자관람불가,돌프 룬드그렌,지나 벨만,,신필름(주)
290,20060097,룸 투 렌트,95,15세관람가,줄리엣 루이스,세이드 타그마오우이,,아츠카운실오브잉글랜드
291,20060039,렌트,134,15세이상관람가,로자리오 도슨,타이 딕스,윌슨 저메인 헤르디아,㈜스튜디오이쩜영
292,20070260,힛쳐,83,청소년관람불가,숀 빈,소피아 부시,자크리 나이튼,(주)씨지브이신도림
293,20070202,초속5센티미터,63,전체관람가,미즈하시 켄지,,,대원디지털엔터테인먼트
294,20070122,혐오스런 마츠코의 일생,129,15세이상관람가,에이타,나카타니 미키,,스폰지
295,20070661,기다리다 미쳐,108,15세이상관람가,손태영,장근석,데니 안/ 안신원,블루버스 픽쳐스
296,20070463,스테이지 뷰티,110,청소년관람불가,클레어 데인즈,빌리 크루덥,,㈜메가박스
297,20060263,씨노이블,84,청소년관람불가,케인,크리스티나 비달,,㈜미로비젼
298,20070541,첫눈,101,12세이상관람가,이준기,미야자키 아오이,조태현,가도가와픽쳐스
299,19770036,첫눈이 내릴때,103,12세이상관람가,임예진,이덕화,김진규,한진흥업주식회사
300,20070137,팩토리 걸,90,청소년관람불가,시에나 밀러,,,스폰지
301,20090823,비상,100,청소년관람불가,김범,오재균,송하윤,(주)디디오엘필름 
302,20020088,위대한 비상,97,전체관람가,,,,케이앤케이스크린(주)
303,20070263,리버틴,113,청소년관람불가,조니 뎁,존 말코비치,,프리비젼엔터테인먼트
304,20070215,포 미니츠,114,12세이상관람가,한나 헤르츠스프룽,모니카 블리브트로이,,㈜세종커뮤니케이션스
305,20070105,플루토에서 아침을,128,15세이상관람가,킬리언 머피,리암 니슨,,프리비젼엔터테인먼트
306,20060402,나루토-대흥분! 초승달 섬의 애니멀 소동,95,전체관람가,,,,(주)디스테이션
307,20070252,레이디 채털리,130,청소년관람불가,마리나 핸즈,장 루이스 콜로흐,,(주)영화사 진진
308,20060392,미스 리틀 선샤인,102,15세이상관람가,그렉 키니어,토니 콜렛,,빅비치필름즈
309,20070604,이브닝,116,15세이상관람가,클레어 데인즈,패트릭 윌슨,,㈜미로비젼
310,19950266,공포의 럼펄스킨,91,고등학생이상관람가,킴 존스톤 울리치,맥스 그로덴칙,,스펠링 필름
311,20070354,펄스,89,15세이상관람가,크리스티나 밀리언,크리스틴 벨,,(주)유니코리아문예투자
312,20070373,브리치,110,15세이상관람가,크리스 쿠퍼,라이언 필립,,유니버셜 픽쳐스
313,20070566,마법에 걸린 사랑,106,전체관람가,에이미 아담스,패트릭 뎀시,줄리 앤드류스,한국소니픽쳐스릴리징브에나비스타영화㈜
314,20070135,스틸라이프,111,12세이상관람가,한 산밍,자오 타오,,위드시네마
315,20148826,스틸 라이프,92,12세이상관람가,에디 마산,조앤 프로갓,,(주)드림웨스트픽쳐스
316,20070175,마리 앙투아네트,122,15세이상관람가,커스틴 던스트,제이슨 슈왈츠먼,,콜럼비아 픽쳐스 코포레이션
317,20145502,남과 여,115,청소년관람불가,전도연,공유,이미소,(주)영화사봄
318,20124350,다른나라에서,88,청소년관람불가,이자벨 위페르,유준상,정유미,(주)영화제작전원사 
319,20072152,"좋은 놈, 나쁜 놈, 이상한 놈",139,15세이상관람가,송강호,이병헌,정우성,영화사그림
320,20080046,추격자,123,청소년관람불가,김윤석,하정우,서영희,(주)영화사비단길
321,20151803,쿵푸팬더3,95,전체관람가,잭 블랙,안젤리나 졸리,더스틴 호프만,드림웍스 애니메이션
322,20080653,쿵푸 팬더,92,전체관람가,더스틴 호프만,루시 리우,잭 블랙,씨제이엔터테인먼트
323,20110511,쿵푸팬더 2,91,전체관람가,더스틴 호프만,잭 블랙,안젤리나 졸리,씨제이이앤엠(주)
324,20080872,인크레더블 헐크+쿵푸 팬더(자막)+라스베가스에서만 생길 수 있는 일,303,,,,,씨제이이앤엠(주)
325,20080843,쿵푸팬더+라스베가스에서만생길수있는일+인디아나 존스4,311,,,,,씨제이이앤엠(주)
326,20081169,맘마미아!,108,12세이상관람가,아만다 사이프리드,메릴 스트립,콜린 퍼스,유니버설픽쳐스인터내셔널 코리아(유)
327,20081672,과속스캔들,108,12세이상관람가,차태현,박보영,왕석현,(주)토일렛픽쳐스
328,20080736,강철중: 공공의 적 1-1,127,15세이상관람가,설경구,정재영,강신일,(주)시네마서비스글로벌
329,20121621,아이언맨 3,130,12세이상관람가,로버트 다우니 주니어,기네스 팰트로우,벤 킹슬리,파라마운트 픽쳐스
330,20090933,아이언맨 2,125,12세이상관람가,로버트 다우니 주니어,기네스 팰트로우,돈 치들,파라마운트 픽쳐스
331,20080396,아이언맨,125,12세이상관람가,로버트 다우니 주니어,테렌스 하워드,제프 브리지스,씨제이엔터테인먼트
332,20070675,인디아나 존스 4 : 크리스탈 해골의 왕국,121,12세이상관람가,해리슨 포드,샤이아 라보프,,씨제이엔터테인먼트
333,20080996,미이라 3:황제의 무덤,111,12세이상관람가,브렌든 프레이저,마리아 벨로,이연걸,유니버설픽쳐스인터내셔널 코리아(유)
334,20112703,다크 나이트 라이즈,164,15세이상관람가,크리스찬 베일,게리 올드만,앤 해서웨이,워너브러더스 코리아(주)
335,20081056,다크 나이트,152,15세이상관람가,크리스찬 베일,마이클 케인,히스 레저,워너브러더스 코리아(주)
336,19840075,다크나이트,88,연소자관람가,엘리자베스 데일리,멕 틸리,,워너브러더스 코리아(주)
337,20081157,미이라3+월-E+다크나이트,367,,,,,워너브러더스 코리아(주)
338,20081145,다크 나이트+월-E(자막)+미이라3,367,,,,,워너브러더스 코리아(주)
339,20070382,우리 생애 최고의 순간,124,전체관람가,문소리,김정은,엄태웅,(주)엠케이픽처스 
340,20081001,신기전,134,15세이상관람가,정재영,한은정,안성기,(주)시네마서비스글로벌
341,20149520,모스트 원티드 맨,122,청소년관람불가,필립 세이모어 호프만,레이첼 맥아담스,윌렘 데포,(주)드림웨스트픽쳐스
342,19980152,모스트 원티드,98,15세 미만인 자는 관람할 수 없는 등급 ,존 보이트,키넌 아이보리 웨이언스,질 헤네시,뉴라인 시네마
343,20080847,원티드,110,청소년관람불가,제임스 맥어보이,안젤리나 졸리,모건 프리먼,유니버설픽쳐스인터내셔널 코리아(유)
344,20080873,핸콕,92,12세이상관람가,윌 스미스,샤를리즈 테론,,한국소니픽쳐스릴리징브에나비스타영화㈜
345,20143642,테이큰 3,112,15세이상관람가,리암 니슨,팜케 얀센,매기 그레이스,이십세기폭스코리아(주)
346,20128447,테이큰 2,92,청소년관람불가,리암 니슨,매기 그레이스,팜케 얀센,이십세기폭스코리아(주)
347,20080337,테이큰,93,청소년관람불가,리암 니슨,매기 그레이스,,㈜스튜디오이쩜영
348,20081611,미인도,108,청소년관람불가,김민선,김영호,김남길,㈜이룸영화사
349,20081366,이글 아이,117,12세이상관람가,샤이아 라보프,미셸 모나한,도니 제프콧,씨제이엔터테인먼트
350,20081599,바디 오브 라이즈+공작부인+이글아이,,,,,,씨제이엔터테인먼트
351,20081448,이글아이+공작부인+하우투 루즈 프렌즈,,,,,,씨제이엔터테인먼트
352,20081484,007 퀀텀 오브 솔러스,106,15세이상관람가,다니엘 크레이그,올가 쿠릴렌코,매티유 아맬릭,한국소니픽쳐스릴리징브에나비스타영화㈜
353,20080968,눈에는 눈 이에는 이,101,15세이상관람가,한석규,차승원,송영창,(주)태원엔터테인먼트
354,20081395,아내가 결혼했다,119,청소년관람불가,손예진,김주혁,주상욱,(주)주피터필름
355,20080764,님은 먼 곳에,126,15세이상관람가,수애,정진영,정경호,(주)타이거픽쳐스
356,20080047,점퍼,88,15세이상관람가,레이첼 빌슨,헤이든 크리스텐슨,제이미 벨,이십세기폭스필름코퍼레이션
357,20080133,점퍼 + 스파이더위크가의 비밀 + 3:10 투 유마,305,,,,,이십세기폭스필름코퍼레이션
358,20081058,고死 : 피의 중간고사,85,15세이상관람가,이범수,남규리,김범,(주)코어콘텐츠미디어
359,20071064,무방비도시,112,15세이상관람가,김명민,손예진,김해숙,쌈지아이비젼영상사업단
360,20080914,적벽대전:거대한 전쟁의 시작,132,15세이상관람가,양조위,금성무,장첸,(주)쇼박스
361,20072172,원스 어폰 어 타임 인 멕시코,101,18세관람가,안토니오 반데라스,셀마 헤이엑,조니 뎁,브에나비스타인터내셔널코리아
362,20071675,더 게임,116,15세이상관람가,변희봉,손현주,신하균,(주)프라임엔터테인먼트
363,20010233,스파이더 게임,103,15세관람가,모니카 포터,모건 프리먼,,UIP코리아
364,20080479,나니아 연대기:캐스피언 왕자,145,전체관람가,조지 헨리,,,한국소니픽쳐스릴리징브에나비스타영화㈜
365,20081057,월ㆍE,104,전체관람가,엘리사 나이트,벤 버트,,한국소니픽쳐스릴리징브에나비스타영화㈜
366,20081243,영화는 영화다,112,청소년관람불가,소지섭,강지환,홍수현,(주)김기덕 필름
367,20081723,지구가 멈추는 날,106,12세이상관람가,키아누 리브스,제니퍼 코넬리,,이십세기폭스코리아(주)
368,20081757,지구가 멈추는 날+예스맨+잃어버린 세계를 찾아서,,,,,,이십세기폭스코리아(주)
369,20100361,이클립스,124,12세이상관람가,크리스틴 스튜어트,로버트 패틴슨,테일러 로트너,서미트 엔터티인먼트
370,20090828,뉴 문,130,12세이상관람가,로버트 패틴슨,크리스틴 스튜어트,,(주)넥스트엔터테인먼트월드(NEW)
