,movieCd,movieNm,director,openDt,prdtYear,repNationNm,repGenreNm,showTm,watchGradeNm,actor_1,actor_2,actor_3,companyNm
235,20040448,타임라인,리차드 도너,20040227,2003,미국,SF,116,15세관람가,제라드 버틀러,프란시스 오코너,폴 워커,파라마운트 픽쳐스
236,20040730,영 아담,데이빗 맥킨지,20041203,2003,영국,드라마,97,18세관람가,이완 맥그리거,피터 뮬란,틸다 스윈튼,UK Film Council
237,20040584,대단한 유혹,장 프랑소아 풀리오,20040625,2003,캐나다,코미디,108,전체관람가,브누아 브리에르,다비드 부탱,,맥스 필름즈 프로덕션즈
238,20040549,천공의 성 라퓨타,미야자키 하야오,20040430,1986,일본,애니메이션,124,전체관람가,안나 파킨,타나카 마유미,제임스 반 데 빅,지브리 스튜디오
239,20040647,도마 안중근,서세원,20040910,2004,한국,드라마,83,전체관람가,유오성,고두심,박정환,(주)소스원프로덕션
240,20040666,나쁜 교육,페드로 알모도바르,20040917,2004,스페인,드라마,104,18세관람가,,,,까날 플러스 에스파냐
241,20040543,스쿠비-두2 : 몬스터 대소동,라자 고스넬,20040430,2004,미국,코미디,93,전체관람가,프린즈 프레디 주니어,사라 미셀 겔러,,워너브러더스사㈜
242,20030350,올드보이,박찬욱,20031121,2003,한국,스릴러,120,18세관람가,최민식,유지태,강혜정,(주)에그필름
243,20070468,딕시칙스 - 셧업 앤 싱,바바라 코플,20071003,2006,미국,다큐멘터리,91,15세이상관람가,에밀리 로빈슨,나탈리 메인즈,,스폰지
244,20040532,셧업,프랑시스 베베르,20040827,2003,프랑스,코미디,85,15세관람가,제라르 드빠르디유,장 르노,,유니온 제너럴 시네마토그래픽 (UGC)
245,20040513,내 생애 최고의 데이트,로버트 루케틱,20040319,2004,미국,멜로/로맨스,95,12세관람가,조쉬 더하멜,토퍼 그레이스,케이트 보스워스,드림웍스픽쳐스
246,20040479,휴먼 스테인,로버트 벤튼,20040305,2003,미국,드라마,106,15세관람가,니콜 키드먼,안소니 홉킨스,에드 해리스,미라맥스 필름즈
247,20040464,8명의 여인들,프랑소와 오종,20040227,2002,프랑스,코미디,110,15세관람가,까뜨린느 드뇌브,이자벨 위페르,다니엘 다리우,무비즈엔터테인먼트㈜
248,20030436,브라더 베어,애론 블레이즈,20040116,2003,미국,드라마,85,전체관람가,제레미 슈어레즈,호아킨 피닉스,,한국소니픽쳐스릴리징브에나비스타영화㈜
249,20040712,미치고 싶을 때,파티 아킨,20041112,2004,독일,드라마,120,18세관람가,시벨 케킬리,비롤 위넬,,제이에스필름
250,20040544,스타스키와 허치,토드 필립스,20040430,2004,미국,액션,100,12세관람가,오웬 윌슨,벤 스틸러,,디멘션 필름즈
251,20060007,열두명의 웬수들2,아담 쉥크만,20060126,2005,미국,코미디,93,전체관람가,스티브 마틴,보니 헌트,블레이크 우드러프,이십세기폭스필름코퍼레이션
252,20040460,열두명의 웬수들 ,숀 레비,20040213,2003,미국,코미디,95,전체관람가,스티브 마틴,보니 헌트,힐러리 더프,이십세기폭스필름코퍼레이션
253,20040677,웨일 라이더,니키 카로,20041008,2002,뉴질랜드,드라마,101,전체관람가,케이샤 캐슬-휴즈,라위리 파라텐느,,판도라 필름
254,19900261,소오강호,서극,19900804,1990,홍콩,SF,117,중학생이상관람가,엽동,허관걸,장학우,성도흥업㈜
255,19930261,소림사강호영패 ,원화평,19931211,1993,홍콩,액션,91,중학생이상관람가,진숙란,왕각,,(주)대성영화
256,20070010,마강호텔,최성철,20070222,2006,한국,코미디,98,15세이상관람가,김석훈,송요셉,김성은,(주)마인엔터테인먼트 
257,20100979,검우강호,오우삼,20101014,2010,홍콩,액션,112,15세이상관람가,정우성,양자경,서희원,베이징
258,19870135,용재강호 ,우인태,19871007,1986,홍콩,액션,98,미성년자관람불가,진혜민,이국호,,(주)삼도필림
259,20148555,수호지-강호의 장청,류신의,20140417,2012,중국,액션,88,12세이상관람가,상위림,,,(주)케이알씨지
260,20159582,엘리펀트 송,찰스 비네임,20150611,2014,캐나다,미스터리,100,15세이상관람가,브루스 그린우드,자비에 돌란,,(주)엣나인필름
261,20135365,코비: 블루 엘리펀트의 전설,타위랍 스리우티윙스,20131205,2009,태국,애니메이션,81,전체관람가,,,,(주)영화사 빅
262,20135601,엘리펀트 화이트,프라챠 핀카엡,20130228,2011,미국,액션,92,청소년관람불가,케빈 베이컨,자이몬 훈수,,(유)조이앤컨텐츠그룹
263,20113971,블루 엘리펀트,콤핀 켐군니르드,20111229,2009,미국,애니메이션,75,전체관람가,칼 라이너,,,(주)씨타마운틴픽쳐스
264,20030206,베이직,존 맥티어난,20040206,2003,미국,액션,98,15세관람가,사무엘 L. 잭슨,코니 닐슨,존 트라볼타,코리아픽쳐스(주)
265,20040465,러브 미 이프 유 대어,얀 사뮤엘,20040305,2004,프랑스,멜로/로맨스,93,15세관람가,마리옹 꼬띠아르,기욤 까네,,프랑스2시네마
266,20040761,룩 앳 미,아그네스 자우이,20041223,2004,프랑스,드라마,110,15세관람가,마릴루 베리,장-피에르 바크리,,까날 플러스
267,20040480,고독이 몸부림칠 때,이수인 ,20040319,2003,한국,코미디,97,15세관람가,주현,선우용녀,김무생,(주)마술피리
268,20162002,명탐정 코난: 순흑의 악몽,시즈노 코분,20160803,2016,일본,애니메이션,111,12세이상관람가,,,,씨제이이앤엠(주)
269,20145502,남과 여,이윤기,20160225,2015,한국,멜로/로맨스,115,청소년관람불가,전도연,공유,이미소,(주)영화사봄
270,20050180,웰컴 투 동막골,박광현,20050804,2005,한국,전쟁,133,12세관람가,신하균,정재영,강혜정,필름있수다
271,20050219,가문의 위기(가문의 영광2),정용기,20050907,2005,한국,코미디,115,15세관람가,신현준,김수미,김원희,(주)태원엔터테인먼트
272,20040785,말아톤,정윤철,20050127,2005,한국,드라마,117,전체관람가,조승우,김미숙,이진영,시네라인투(주)
